,loss,accuracy,val_loss,val_accuracy
30,0.22266317903995514,0.9067307710647583,0.21021920442581177,0.9038461446762085
31,0.2263990193605423,0.9040865302085876,0.3056897521018982,0.870192289352417
32,0.23192021250724792,0.8999999761581421,0.2287483960390091,0.8971154093742371
33,0.23327648639678955,0.9009615182876587,0.22892631590366364,0.9028846025466919
34,0.22720275819301605,0.9038461446762085,0.20855712890625,0.9105769395828247
35,0.2285173386335373,0.9028846025466919,0.61272132396698,0.7884615659713745
36,0.2306174337863922,0.9016826748847961,0.22317160665988922,0.8999999761581421
37,0.23196673393249512,0.9028846025466919,0.2253095507621765,0.8980769515037537
38,0.231709286570549,0.9012019038200378,0.846152126789093,0.7201923131942749
39,0.2282411903142929,0.9028846025466919,0.3270043730735779,0.8615384697914124
40,0.22418159246444702,0.9033653736114502,0.20622257888317108,0.9105769395828247
41,0.22619104385375977,0.9038461446762085,0.2389957755804062,0.9009615182876587
42,0.22482825815677643,0.9016826748847961,0.27175173163414,0.8846153616905212
43,0.2235184907913208,0.9036057591438293,0.5637521743774414,0.7846153974533081
44,0.22030065953731537,0.9074519276618958,0.2032230645418167,0.9153845906257629
45,0.2239704728126526,0.9009615182876587,0.20167379081249237,0.9134615659713745
46,0.22174318134784698,0.904567301273346,0.2263050377368927,0.9173076748847961
47,0.23042349517345428,0.9028846025466919,0.2653995752334595,0.8855769038200378
48,0.2264794409275055,0.901442289352417,0.21200181543827057,0.9048076868057251
49,0.22713124752044678,0.90625,0.23391957581043243,0.9048076868057251
50,0.22245445847511292,0.9084134697914124,0.23336593806743622,0.8971154093742371
51,0.22417698800563812,0.9033653736114502,0.21744343638420105,0.9038461446762085
52,0.22489246726036072,0.9033653736114502,0.9195073843002319,0.7250000238418579
53,0.21793508529663086,0.9043269157409668,0.27836722135543823,0.8807692527770996
54,0.22301049530506134,0.9072115421295166,0.8533906936645508,0.7182692289352417
55,0.22358500957489014,0.9091346263885498,0.22415529191493988,0.9048076868057251
56,0.22496363520622253,0.9055288434028625,0.23343037068843842,0.9009615182876587
57,0.2312171906232834,0.9033653736114502,0.2047242671251297,0.9192307591438293
58,0.2244366556406021,0.9028846025466919,0.21044938266277313,0.9096153974533081
59,0.2291516661643982,0.903124988079071,0.21602608263492584,0.9125000238418579
60,0.22973598539829254,0.9021634459495544,0.20429332554340363,0.9153845906257629
61,0.22506412863731384,0.9043269157409668,0.29922401905059814,0.8730769157409668
62,0.2236093133687973,0.9033653736114502,0.212102010846138,0.9096153974533081
63,0.22640062868595123,0.9040865302085876,0.4851416051387787,0.8144230842590332
64,0.23543187975883484,0.9038461446762085,0.7255684733390808,0.7730769515037537
65,0.22558291256427765,0.9048076868057251,0.20299549400806427,0.9125000238418579
66,0.22865532338619232,0.9036057591438293,0.2060413807630539,0.9105769395828247
67,0.23398664593696594,0.9033653736114502,0.2356385588645935,0.9028846025466919
68,0.22525690495967865,0.904567301273346,0.3490000069141388,0.8586538434028625
69,0.22700174152851105,0.9024038314819336,0.2387445569038391,0.8990384340286255
70,0.22651541233062744,0.8992788195610046,0.5520535111427307,0.7865384817123413
71,0.22811520099639893,0.9021634459495544,0.21097415685653687,0.9105769395828247
72,0.2205095738172531,0.9074519276618958,0.23596352338790894,0.8990384340286255
73,0.23640410602092743,0.9021634459495544,0.8552590012550354,0.7067307829856873
74,0.22572959959506989,0.9040865302085876,0.20789285004138947,0.9134615659713745
75,0.22802187502384186,0.9038461446762085,0.20434188842773438,0.9115384817123413
76,0.22396181523799896,0.8990384340286255,2.28012752532959,0.5365384817123413
77,0.22312402725219727,0.9052884578704834,0.2134719043970108,0.9086538553237915
78,0.22537861764431,0.907932698726654,0.22534219920635223,0.9076923131942749
79,0.22542735934257507,0.9016826748847961,0.20749543607234955,0.9096153974533081
